time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
40974,-0.46,-0.34,-1.38,-0.57,-0.11,1.95,1.38,4.37,2.87,2.18,2.99,-3.22,1.03,1.15,5.52,-0.11,0
41091,-1.03,-0.57,-0.69,-0.34,-0.11,1.26,1.49,1.26,2.99,2.30,3.10,1.38,2.18,0.34,5.40,2.30,0
41207,-0.80,-0.34,-2.07,-0.11,0.46,1.38,1.15,0.69,1.72,1.95,2.76,0.80,1.49,0.11,5.06,2.18,0
41324,-0.11,0.57,-1.84,-1.26,0.34,1.72,1.72,0.57,3.10,2.41,3.33,0.80,0.34,0.80,4.94,2.41,0
41441,-0.69,-0.34,-0.80,-0.46,0.34,1.61,1.95,0.92,2.07,2.53,3.33,0.34,1.72,1.38,5.40,1.95,0
41558,-0.57,0.34,-1.49,-0.57,0.57,1.49,1.61,0.46,1.84,2.53,3.22,0.23,1.15,1.26,5.29,1.84,0
41675,-0.92,0.46,-1.61,-0.23,-0.23,1.95,1.03,0.92,1.84,2.41,3.10,0.34,1.38,0.69,4.71,1.49,0
41792,-0.80,0.23,-1.15,-1.03,-0.23,1.49,1.26,0.80,2.07,2.18,2.87,0.23,0.92,1.15,5.06,1.95,0
41908,-0.69,-1.84,-1.49,-0.92,0.00,1.38,1.84,0.92,1.95,2.18,2.76,0.57,1.38,0.80,4.83,2.07,0
42025,-1.03,0.57,-1.49,-0.80,-1.03,1.38,1.72,1.03,1.72,2.30,2.87,0.46,0.46,1.26,5.06,1.95,0
42142,11.38,-154.84,27.01,22.30,62.99,0.80,-0.46,7.01,82.88,-4.48,7.59,5.06,9.20,32.88,-30.58,8.62,0
42259,-8.74,23.79,-8.39,-6.90,-12.76,5.17,29.66,-25.40,3.45,-1.26,8.62,-15.17,3.56,1.38,6.90,1.84,0
42376,-6.67,-5.75,-1.15,-3.33,-3.33,-2.64,3.68,11.15,-4.60,-18.74,-1.15,0.34,0.46,10.35,3.79,-1.26,0
42492,-1.72,0.80,7.01,-4.37,2.41,2.07,-2.87,0.23,-2.87,2.53,-16.55,-1.26,0.46,-1.84,6.90,1.49,0
42609,-1.03,1.15,-2.53,-1.84,2.41,5.98,1.84,-0.92,2.07,1.15,3.56,2.18,0.00,2.18,3.68,1.84,0
42726,0.23,-1.03,0.69,-2.53,0.92,0.80,1.84,-0.57,1.84,3.33,2.64,0.34,1.95,1.61,4.14,0.11,0
42843,-1.15,0.34,-1.95,-1.84,1.61,0.00,1.15,0.92,3.91,3.10,4.48,0.69,7.24,0.23,4.83,1.26,0
42960,-1.61,1.38,-1.49,-1.72,0.80,1.49,2.07,1.95,2.76,1.95,2.87,-0.34,1.38,0.92,5.63,0.69,0
43076,-1.38,-0.46,-1.84,-1.15,0.46,1.61,1.61,0.46,2.87,2.41,2.87,0.46,2.18,1.26,5.40,3.22,0
43193,-0.11,0.34,-1.49,-1.26,1.15,0.46,1.26,1.49,2.18,2.53,2.76,0.00,0.69,0.23,4.02,2.53,0
43310,-1.49,0.11,-1.84,-1.15,-0.11,0.00,2.18,1.84,1.61,2.30,3.22,0.23,1.38,0.69,5.52,2.53,0
43427,-1.26,-0.11,-1.95,-0.69,0.00,1.84,1.84,1.49,1.72,2.64,3.33,1.03,1.03,0.92,4.37,2.07,0
43544,-0.69,0.11,-1.49,-0.46,0.46,1.72,1.26,0.69,1.95,2.64,2.76,0.34,1.15,1.15,4.83,2.18,0
43661,-0.92,-0.46,-1.61,-0.92,0.34,2.07,1.95,0.92,1.84,2.07,2.64,0.46,1.38,0.69,4.71,1.72,0
43777,-0.57,0.23,-1.49,-0.57,0.69,1.72,1.26,0.46,2.18,2.53,2.76,0.80,1.26,0.92,4.60,2.07,0
43894,-1.03,-0.11,-1.26,-1.15,0.69,1.38,1.38,0.23,2.07,2.41,3.22,0.11,1.26,0.57,5.06,1.95,0
44011,-0.69,0.34,-1.61,-0.92,0.23,1.61,1.38,0.69,1.72,2.87,3.10,0.34,1.49,1.03,5.17,1.95,0
44128,-0.69,-0.34,-1.61,-0.80,0.23,1.61,1.49,0.57,1.84,2.64,3.10,0.34,0.80,1.61,4.71,2.07,0
44245,-1.03,0.23,-1.26,-1.15,0.46,1.26,1.38,0.23,1.72,2.53,2.18,0.23,1.38,0.92,5.17,1.26,0
44361,-0.80,0.11,-1.72,-1.26,0.80,1.49,1.61,0.46,1.84,2.53,2.99,0.69,1.03,1.03,5.06,1.72,0
44478,-0.57,0.11,-1.72,-1.26,0.69,1.72,1.38,0.34,1.95,2.64,3.33,0.34,1.26,1.15,5.06,1.61,0
44595,-0.69,-0.23,-1.61,-1.26,0.57,1.49,1.38,0.57,1.95,2.18,2.64,0.00,1.38,0.92,4.60,1.95,0
44712,-0.69,0.00,-1.72,-0.46,0.69,1.72,1.61,1.03,1.95,2.41,3.45,0.57,1.26,0.92,5.06,1.38,0
44829,-1.15,0.34,-1.61,-1.49,0.23,1.38,1.38,0.34,1.95,2.53,2.76,0.69,1.49,0.80,5.06,2.30,0
44946,-0.80,0.46,-1.38,-0.69,0.69,1.61,1.49,0.69,1.95,2.53,2.87,0.46,1.03,0.92,5.17,1.72,0
45062,-0.92,-0.11,-1.49,-0.57,0.80,1.49,1.61,0.92,1.95,2.41,2.64,0.92,1.26,1.03,5.52,2.41,0
45179,-0.80,0.00,-1.49,-0.92,0.23,1.49,1.38,0.34,2.30,2.53,2.87,0.11,1.26,0.92,4.94,1.95,0
45296,0.00,0.57,-1.49,-0.69,0.46,1.61,1.84,0.69,1.61,2.76,2.99,0.23,1.15,1.15,5.29,1.61,0
45413,-1.38,-0.11,-1.49,-1.03,0.00,1.61,1.26,0.57,2.07,2.64,3.22,0.11,1.61,1.38,4.83,1.84,0
45530,-0.80,0.23,-1.61,-1.49,0.80,1.95,1.61,0.69,1.84,2.41,3.10,0.11,1.03,0.69,4.94,1.61,0
45646,-0.57,0.46,-1.26,-1.03,0.80,1.49,1.72,0.57,1.95,2.30,2.87,0.69,1.61,1.38,4.94,1.38,0
45763,-1.15,-0.46,-1.49,-0.92,0.23,1.61,1.61,0.57,2.18,2.30,2.99,0.46,1.15,0.92,4.83,2.30,0
45880,-0.69,-0.23,-1.49,-0.69,0.46,1.95,1.84,0.80,1.84,2.41,3.10,0.23,1.03,0.92,5.17,1.38,0
45997,-0.80,0.34,-1.49,-0.80,0.34,1.61,1.49,0.92,1.84,2.41,2.76,0.11,1.49,1.15,4.83,1.95,0
