time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
43496,-3.22,0.57,0.00,-1.84,-9.77,2.53,7.13,0.57,-4.25,2.64,-5.86,0.34,-1.26,3.56,1.26,0.23,0
43613,-2.64,1.15,-1.72,-2.18,1.38,1.95,1.03,-0.69,0.57,4.48,1.26,-2.53,0.11,1.72,3.22,-4.60,0
43730,0.80,1.84,-0.11,1.49,-1.38,1.84,2.64,1.03,1.61,4.71,0.57,-1.84,0.00,1.95,2.53,2.76,0
43846,-0.46,1.72,-3.45,-0.11,5.17,1.72,2.41,0.23,2.30,3.33,3.56,-0.34,0.23,0.34,4.48,0.23,0
43963,-1.38,1.72,-1.03,-0.57,-0.46,0.92,2.53,-0.23,2.99,4.25,3.45,1.49,1.84,1.03,4.37,-1.26,0
44080,-0.11,0.57,-2.07,-0.69,0.00,2.07,1.26,1.03,1.95,3.45,3.22,0.80,0.23,1.84,4.14,3.79,0
44197,0.00,0.92,-1.61,-1.95,-0.34,2.18,1.61,1.15,2.41,2.99,3.33,0.23,-0.11,0.80,3.56,1.49,0
44314,-0.57,1.72,-1.03,-1.38,-0.57,2.30,1.84,0.46,1.95,2.87,3.33,-0.69,0.00,1.15,4.60,1.61,0
44430,-0.57,1.49,-2.18,-1.15,-1.15,1.95,1.61,0.23,2.07,3.56,2.87,0.00,0.34,1.03,4.48,1.72,0
44547,-0.46,1.03,-0.11,-1.49,-0.80,2.41,2.18,0.00,1.61,2.76,2.76,-0.57,-0.46,1.26,4.25,2.07,0
44664,-0.34,0.92,-1.84,-1.26,-0.23,2.07,1.38,0.11,1.84,3.45,2.87,0.00,0.34,1.15,4.14,1.26,0
44781,-1.03,1.38,-1.84,-1.61,-0.92,2.07,1.84,0.00,2.30,3.56,3.33,0.23,0.00,0.80,4.71,1.95,0
44898,-0.69,1.15,-1.84,-1.15,-0.34,2.30,1.15,0.00,2.07,3.33,3.10,-0.11,0.00,1.38,4.83,1.38,0
45015,-0.80,1.49,-1.61,-1.38,-0.46,2.18,1.49,0.57,2.53,2.99,3.33,0.23,0.46,1.26,4.83,2.07,0
45131,-0.23,1.15,-1.84,-1.72,-0.23,2.18,1.84,0.00,2.07,3.22,2.99,0.34,0.00,1.84,4.25,1.84,0
45248,-0.80,1.49,-1.84,-1.15,-0.80,2.30,0.92,0.11,2.18,3.45,2.76,-0.23,0.23,1.26,4.37,1.61,0
45365,-0.69,1.15,-1.49,-1.26,-0.34,1.84,1.38,0.11,1.84,3.33,3.10,0.00,0.11,1.38,4.48,1.95,0
45482,-0.80,1.49,-1.84,-1.72,-0.34,2.18,1.72,0.57,2.18,2.87,3.22,-0.46,-0.46,1.03,4.37,1.72,0
45599,-0.57,0.80,-1.72,-1.49,-0.57,2.07,1.72,0.11,1.72,2.99,3.22,-0.11,-1.84,1.49,4.60,1.95,0
45715,-0.46,1.15,-1.72,-1.49,-0.69,2.30,1.38,0.46,1.72,3.33,2.87,0.11,-0.11,1.49,4.37,2.30,0
45832,-0.80,0.92,-1.72,-1.61,-0.11,2.30,1.72,0.34,2.41,3.22,3.10,0.11,0.46,1.49,4.60,1.38,0
45949,-0.57,0.57,-1.61,-1.38,-0.46,2.30,1.49,0.46,2.07,3.33,2.99,0.00,0.00,1.26,4.48,1.95,0
46066,-0.23,1.26,-1.49,-1.15,-0.23,2.41,1.49,0.57,1.72,3.45,2.87,-0.23,0.11,1.38,4.37,1.84,0
