time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
105113,-0.92,1.03,-1.49,-1.49,-0.11,1.84,1.38,0.92,2.07,2.18,2.87,0.69,0.34,0.11,5.29,2.64,0
105230,-0.34,0.11,-1.72,-0.80,0.69,1.84,1.49,-0.69,1.84,2.41,2.64,0.46,0.57,1.49,3.91,1.84,0
105347,-0.46,0.46,-1.61,-1.15,-0.11,2.18,1.38,-0.46,2.18,2.07,2.64,0.46,1.26,1.72,5.17,1.61,0
105464,-1.15,0.57,-1.38,-1.15,-0.80,2.53,1.72,0.23,1.61,2.53,3.22,-0.34,0.92,1.61,4.83,1.15,0
105580,-0.69,-0.46,-1.38,-0.92,-0.23,1.72,1.61,-0.46,2.18,2.30,2.99,-0.23,0.69,1.38,4.37,1.61,0
105697,-0.23,0.11,-1.49,-1.38,0.00,1.72,1.61,0.23,2.07,2.41,2.99,0.23,0.80,0.92,5.06,1.72,0
105814,7.47,-44.72,53.11,7.13,-74.26,37.13,-84.26,19.08,-144.49,23.22,-89.55,-5.52,-60.12,-5.63,-22.07,28.85,0
105930,-16.90,-19.66,2.87,-12.76,5.06,-4.14,8.62,30.00,9.43,-4.83,11.95,14.71,2.53,-3.33,4.48,-6.67,1
106047,2.53,4.60,-1.26,-0.80,-6.55,2.64,-2.07,1.49,-0.57,-1.61,-1.72,4.37,-1.15,17.70,-0.23,1.72,0
106164,1.84,-3.10,-6.44,-4.48,-2.18,1.03,-3.45,-7.36,1.72,-2.41,-7.70,-12.07,2.99,0.34,1.03,8.16,0
106280,0.23,-2.07,-2.99,-2.41,1.72,3.56,2.18,0.23,4.48,3.33,4.37,1.15,-0.34,0.80,4.48,-1.72,0
106397,1.61,-0.11,-0.34,-2.07,0.46,2.30,3.45,0.11,3.33,3.10,2.30,-0.57,-0.11,1.03,1.72,1.72,0
106514,0.11,0.11,-0.69,-1.84,-0.23,4.25,2.41,0.23,7.01,3.45,3.91,0.23,1.61,2.30,5.98,1.03,0
106631,-0.57,1.95,-1.15,-0.23,0.00,1.84,0.46,-0.46,2.76,3.79,2.41,0.00,1.61,1.03,6.78,0.92,0
106748,-1.15,1.03,-1.15,-0.80,-0.57,2.41,1.38,0.57,2.07,2.07,2.87,1.72,0.46,2.07,5.40,2.76,0
106865,-0.80,-0.69,-1.84,-0.34,0.11,2.07,0.69,0.34,2.41,2.53,2.99,-0.34,1.49,1.49,4.25,1.38,0
106981,-0.80,0.69,-0.92,-1.84,-0.11,2.07,1.03,-0.11,2.07,2.30,2.18,-0.34,0.92,1.61,4.94,1.61,0
107098,-0.57,0.11,-1.15,-1.72,0.00,2.30,1.26,0.11,1.61,2.41,3.10,0.23,0.46,0.92,5.52,1.49,0
107215,-1.03,0.23,-1.72,-0.92,0.11,1.84,1.49,0.00,2.30,2.18,2.87,0.11,0.69,1.15,5.06,1.49,0
107332,-1.03,0.23,-1.03,-1.38,0.00,2.07,1.84,0.46,1.95,2.30,2.64,-0.46,0.57,1.49,4.94,1.49,0
107449,-0.80,0.11,-1.38,-1.61,0.11,2.18,1.61,-0.11,2.07,2.18,2.64,0.34,0.92,1.61,4.71,1.15,0
107565,-0.92,0.00,-1.61,-1.15,-0.34,1.15,1.26,-0.23,2.07,1.26,3.10,0.69,0.80,0.92,5.17,2.53,0
107682,-1.03,178.52,-9.31,-96.21,-81.73,41.04,-6.90,-43.22,41.27,106.67,1.84,-20.81,66.67,-3.33,39.66,-11.72,1
107799,13.33,0.00,-1.38,-1.84,11.72,-4.37,0.34,-6.44,-4.14,4.37,3.45,-3.33,5.06,34.83,0.00,0.92,0
107916,-4.83,-4.48,-2.07,0.57,-4.37,-1.15,5.40,2.30,2.41,-11.84,8.16,-4.83,-0.57,-42.53,1.15,8.74,0
108033,-0.11,2.30,0.80,0.00,-0.69,1.03,-5.63,-5.52,3.22,2.41,3.22,-21.15,-0.11,2.99,2.07,-8.51,0
108149,-0.34,-1.38,-1.49,-0.46,0.57,2.64,2.76,-0.57,2.87,3.45,3.79,-0.46,-0.34,4.48,4.94,-0.92,0
108266,-1.49,1.61,-0.11,-0.23,0.69,2.53,0.80,3.91,1.38,2.53,4.60,-0.69,1.38,-0.57,5.06,-1.26,0
108383,-0.46,0.23,-2.53,-1.03,-0.92,2.53,1.49,0.00,2.41,5.40,4.02,-0.23,1.72,1.38,7.13,1.72,0
108500,-0.92,1.38,-1.38,-1.38,0.34,3.10,0.92,1.72,2.53,2.76,2.99,0.23,0.80,1.72,4.48,2.87,0
108617,-1.15,0.00,-1.61,-0.69,0.11,2.18,2.30,1.38,2.30,2.64,2.87,0.46,0.57,1.61,5.52,2.64,0
108734,-0.80,0.23,-1.61,-1.95,-0.69,2.41,1.61,0.11,3.56,2.87,3.22,-0.23,0.92,0.92,4.37,1.95,0
108850,-0.46,0.11,-0.57,-1.49,-0.46,2.64,1.95,0.46,2.07,2.53,2.53,-0.34,0.57,1.61,5.75,1.49,0
108967,-1.03,0.46,-1.72,-1.26,-0.80,2.53,1.61,0.57,1.95,2.87,3.33,-0.11,0.23,1.38,5.29,1.72,0
109084,-0.34,-0.23,-1.72,-1.49,0.00,1.84,2.07,-0.11,2.41,2.53,2.76,-0.34,1.26,0.92,4.94,1.95,0
109201,-0.46,0.46,-1.72,-1.38,0.23,2.41,1.61,0.46,2.07,2.41,2.64,-0.34,0.57,1.49,4.94,1.49,0
109318,-0.57,0.46,-1.03,-1.15,0.23,2.64,1.84,0.46,2.30,2.64,2.64,0.23,0.34,1.03,4.60,2.30,0
109434,-1.03,0.23,-1.84,-1.38,-0.11,2.07,1.38,0.11,2.41,2.64,3.10,0.11,1.49,1.72,5.98,1.84,0
109551,-0.46,0.80,-1.49,-1.03,-0.11,2.30,1.95,0.57,1.95,2.41,2.41,0.34,0.46,1.03,4.83,1.72,0
109668,-0.57,-0.34,-1.26,-1.49,0.34,2.18,1.84,0.34,2.99,2.41,2.87,0.80,1.03,1.15,5.29,2.18,0
109785,-0.69,0.57,-1.72,-1.49,-0.11,2.41,1.84,0.23,2.41,2.76,2.53,-0.34,0.57,1.03,5.40,1.72,0
109902,-0.69,0.80,-1.49,-1.15,-0.34,2.41,1.95,0.23,2.07,2.87,2.41,-0.46,1.03,1.15,4.71,1.61,0
110019,-0.80,0.00,-1.49,-1.49,0.23,1.95,1.84,0.00,2.41,2.64,3.33,-0.46,1.15,1.49,5.52,1.72,0
110135,-0.57,0.34,-1.38,-1.15,0.00,2.41,1.95,0.46,2.30,2.76,2.41,-0.11,0.57,1.26,4.71,1.38,0
110252,-0.92,0.23,-1.38,-1.49,-0.11,2.41,1.95,0.11,2.30,2.76,2.99,-0.23,1.15,1.49,5.52,1.72,0
110369,-0.57,-0.11,-1.61,-1.26,0.00,2.53,1.61,0.00,2.41,2.41,2.99,0.57,0.69,1.26,5.63,1.84,0
110486,-0.80,0.34,-1.49,-0.92,0.00,2.18,1.95,0.23,2.18,2.53,2.99,0.00,0.80,1.38,4.71,2.07,0
110603,-0.23,0.23,-1.49,-1.15,0.00,2.53,1.84,-0.11,2.41,2.30,2.99,0.11,1.03,1.72,5.40,2.18,0
110719,-0.80,0.46,-1.49,-1.26,-0.11,2.53,1.72,0.57,2.53,2.30,2.76,0.11,0.92,1.03,5.06,2.07,0
110836,-0.80,0.57,-1.72,-1.49,-0.23,2.41,1.84,0.46,2.07,2.53,2.76,0.00,1.15,1.03,4.71,1.49,0
110953,-0.57,0.00,-1.49,-1.03,-0.46,2.53,1.49,0.34,2.30,2.64,2.87,0.11,0.69,1.61,5.40,1.61,0
