time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
44214,-0.57,0.34,-1.61,-0.92,-0.57,2.07,0.92,0.23,2.76,2.53,2.99,0.69,0.80,1.15,4.37,2.30,0
44330,-0.46,-0.23,-1.72,-1.26,0.00,1.84,1.49,0.69,2.53,2.76,3.33,0.46,1.15,0.11,4.60,1.95,0
44447,-0.69,0.11,-1.72,-0.57,-0.11,1.49,1.26,0.92,3.10,2.76,2.99,0.00,1.15,0.92,4.48,0.00,0
44564,-0.57,-1.84,-1.84,-0.80,-0.11,1.61,1.26,0.34,2.41,2.41,2.30,0.23,0.80,1.03,4.71,2.07,0
44681,-0.23,-0.23,-1.95,-0.92,-0.46,2.07,1.26,0.69,2.41,2.64,2.76,0.57,1.15,0.23,4.71,2.41,0
44798,-0.57,-0.46,-1.61,-1.26,-0.34,1.84,1.49,0.57,2.64,2.76,2.99,0.11,0.92,0.69,4.71,2.41,0
44915,-47.36,15.06,28.16,2.53,-132.31,19.08,29.77,3.10,-101.50,10.23,-4.71,-4.83,25.29,-0.46,-1.49,-9.08,0
45031,-8.62,-0.11,-3.56,1.95,6.09,-0.46,-8.74,5.86,-4.94,2.41,-2.87,4.94,-3.56,-6.67,37.82,4.37,0
45148,-1.49,0.46,-0.34,4.60,-5.98,3.33,5.52,-2.18,1.26,2.76,2.87,1.49,-0.80,-4.48,5.86,1.84,0
45265,-1.61,-8.51,-5.29,-0.80,2.76,-22.53,3.79,7.59,2.30,-3.91,3.79,5.06,-0.46,0.00,2.30,3.45,0
45382,-0.46,0.46,-1.72,1.26,0.69,3.56,-4.94,2.41,0.23,2.76,-7.13,-0.23,0.57,1.03,5.63,2.87,0
45499,-1.26,0.23,-3.10,-1.95,-0.57,1.03,-0.11,-0.57,1.15,4.60,1.84,-0.69,-0.57,2.18,5.63,1.49,0
45616,1.26,1.72,-2.18,-1.84,0.46,3.33,2.41,0.11,2.53,4.37,2.64,-1.38,1.95,-0.57,4.83,0.11,0
45732,0.34,0.00,-1.49,-1.15,-0.34,2.87,1.95,0.92,3.22,2.41,3.68,0.69,1.72,0.23,5.17,0.80,0
45849,-0.11,-0.69,-0.80,-0.46,0.00,1.38,1.84,1.03,2.64,2.18,2.53,0.34,1.84,0.23,5.63,1.95,0
45966,-0.46,-0.69,-2.41,-1.15,0.11,1.72,1.03,0.92,3.56,2.30,3.45,0.34,0.46,0.80,2.87,2.99,0
46083,-0.11,-0.34,-1.49,-1.84,0.11,1.95,1.38,0.46,1.61,2.18,1.95,0.46,0.80,0.46,4.14,1.95,0
46200,-0.23,-0.57,-1.95,-1.03,-0.80,1.03,1.38,1.03,2.64,2.41,2.99,0.80,1.03,0.46,4.94,2.30,0
46317,-0.46,0.00,-1.84,-1.15,-0.23,1.49,1.49,0.80,2.87,2.76,2.18,0.23,1.03,1.15,4.02,1.95,0
46433,-0.23,-0.46,-1.61,-0.92,0.69,1.61,1.61,0.11,2.41,2.53,3.45,0.00,1.26,1.15,5.06,2.07,0
46550,0.00,-0.57,-1.72,-1.03,-0.11,1.72,1.38,0.11,2.64,2.53,3.22,0.69,1.03,0.69,4.25,1.84,0
46667,-0.11,-0.23,-1.72,-1.26,-0.34,2.18,1.03,1.03,2.87,2.30,2.18,0.57,1.38,0.80,4.25,2.30,0
46784,-0.34,-0.57,-1.72,-0.92,0.11,1.49,1.03,0.34,2.41,2.64,2.76,0.46,1.15,0.57,4.37,2.07,0
46901,-0.23,0.00,-1.61,-1.49,-0.11,1.95,1.72,0.80,2.18,2.64,2.64,0.11,1.38,0.57,4.60,2.07,0
47018,-0.11,-0.34,-1.84,-1.03,-0.11,1.84,1.38,0.34,2.76,2.76,3.22,0.46,1.72,1.03,4.71,1.95,0
47134,0.00,-0.11,-1.61,-1.38,0.11,1.95,1.61,0.11,2.53,2.76,2.41,0.80,1.03,1.03,4.83,2.07,0
47251,-0.11,0.23,-2.07,-1.15,-0.34,1.84,1.15,0.34,2.64,2.41,2.53,-0.11,0.92,0.57,4.37,2.53,0
47368,0.00,-0.34,-1.61,-1.15,-0.46,1.72,1.72,0.92,2.18,2.76,2.99,0.34,0.92,1.38,4.94,2.30,0
47485,0.23,-0.23,-1.72,-1.26,-0.34,1.61,1.15,0.34,2.64,2.53,2.87,0.11,1.26,0.80,4.48,2.30,0
47602,0.00,0.11,-1.49,-1.26,-0.34,1.72,1.49,0.46,2.64,2.87,2.87,0.34,0.80,1.26,4.60,1.84,0
47719,-0.23,0.00,-1.72,-0.92,0.00,2.18,1.72,0.57,2.76,2.53,2.87,0.34,1.49,0.69,4.37,2.53,0
47835,-0.34,-0.23,-1.84,-1.03,-0.46,1.61,1.03,0.11,3.10,2.76,2.64,0.34,1.72,0.57,4.37,1.95,0
47952,-0.23,-0.46,-1.49,-1.03,-0.23,1.72,1.72,0.69,2.87,2.87,2.99,0.57,1.38,1.26,4.60,1.38,0
48069,0.11,-0.34,-1.61,-1.26,-0.11,1.61,1.15,0.69,2.41,2.53,2.64,0.34,0.92,0.69,4.60,2.18,0
48186,-0.11,-0.34,-1.72,-1.38,-0.34,1.95,1.26,0.34,2.64,2.53,2.76,0.34,1.49,0.23,4.14,2.07,0
48303,-0.23,-0.23,-2.07,-1.15,0.11,1.72,1.15,0.69,2.64,2.53,2.87,0.57,1.38,0.46,4.14,2.41,0
48420,-0.46,-0.23,-1.84,-0.92,-0.23,1.95,1.49,0.46,2.41,2.53,3.10,0.34,0.92,0.57,5.06,2.30,0
48536,0.11,-0.34,-1.84,-1.26,-0.11,1.84,1.38,0.80,2.76,2.53,2.99,0.34,1.26,0.46,4.83,1.72,0
48653,-0.23,-0.34,-1.84,-1.15,-0.34,1.61,1.38,0.69,2.76,2.53,3.10,0.34,1.38,1.15,4.71,2.41,0
48770,-0.34,-0.11,-1.61,-1.38,0.11,1.84,1.38,0.23,2.41,2.41,2.30,0.23,1.03,0.46,4.48,2.30,0
48887,0.00,-0.34,-1.72,-0.92,-0.23,1.95,1.38,0.69,2.53,2.64,2.99,0.57,1.38,0.80,4.48,1.61,0
49004,-0.23,-0.23,-1.72,-1.03,-1.84,1.95,1.49,0.46,2.53,2.30,3.10,0.34,1.03,0.46,4.83,2.30,0
