time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
29672,-5.63,-15.86,0.00,-4.48,-8.05,-0.92,1.49,5.52,-5.52,-2.76,6.44,-1.03,-5.29,-5.86,5.75,5.17,0
29789,0.00,1.38,-2.30,1.15,-3.45,0.57,-14.94,6.67,-0.69,5.40,2.76,1.15,0.00,0.11,1.03,5.06,0
29906,1.38,1.72,-1.72,-1.15,1.03,2.64,0.69,-0.34,2.41,4.02,2.64,0.23,-0.46,3.68,6.67,2.07,0
30023,0.00,-0.34,-1.72,-0.80,-0.57,2.99,2.76,-0.23,2.87,2.30,1.72,0.00,0.69,0.92,6.67,-0.69,0
30140,0.23,-0.80,-1.38,-0.46,-0.57,2.64,3.79,1.61,4.02,2.41,4.25,0.23,2.76,1.84,5.98,0.57,0
30256,-0.69,0.69,-1.72,-1.26,0.92,2.41,1.15,0.80,3.10,1.84,3.10,-0.23,1.61,0.80,5.63,2.87,0
30373,-0.34,0.46,-2.18,0.00,0.34,1.49,1.38,1.38,2.87,2.53,3.45,-0.23,1.15,1.26,5.52,1.84,0
30490,-1.15,-0.92,-1.61,-0.69,-0.11,1.49,1.61,0.23,2.87,2.87,3.56,-0.23,1.38,1.15,5.29,1.84,0
30607,-0.34,0.34,-1.15,-0.46,0.11,1.95,1.72,1.15,2.18,2.41,2.53,0.69,1.38,1.26,4.60,2.18,0
30724,-0.69,0.57,-2.18,-1.03,-0.11,1.84,1.26,0.92,2.87,2.30,3.33,0.80,1.03,0.46,4.83,2.07,0
30841,-0.69,0.11,-1.72,-0.92,0.23,1.84,1.26,0.69,2.76,2.18,2.87,0.23,1.38,1.15,5.29,2.30,0
30957,-0.57,-0.23,-1.38,-1.26,0.92,2.07,1.95,0.11,2.99,2.64,3.10,0.11,1.49,1.15,5.17,1.61,0
31074,-0.57,0.34,-1.72,-0.92,0.00,1.95,1.61,0.11,2.64,2.30,3.22,0.00,1.38,1.03,5.40,1.95,0
31191,-0.80,-0.34,-1.61,-1.49,0.11,1.84,1.72,0.23,2.99,2.64,3.10,0.46,1.61,0.57,4.94,1.72,0
31308,-0.69,0.11,-1.49,-1.15,-0.69,1.49,1.38,1.03,2.30,2.18,2.87,0.11,1.26,1.61,5.06,1.49,0
31425,-56.33,12.53,2.53,4.48,79.09,-55.64,15.86,3.68,38.51,-1.26,2.64,1.72,16.44,-11.27,13.91,0.69,0
31542,24.94,-2.07,1.26,-7.01,3.91,-0.80,5.06,-0.34,-3.33,-5.29,14.14,2.76,-5.75,1.72,9.20,3.10,0
31658,-4.71,-2.53,-1.72,1.38,2.18,0.11,8.62,3.45,0.23,2.87,10.35,-0.11,-0.80,-2.99,4.02,5.17,0
31775,-2.30,-6.55,-2.99,-5.63,-1.95,-2.99,1.95,4.25,-1.49,0.11,5.06,1.15,-1.38,1.72,7.47,3.22,0
31892,0.80,1.03,-1.84,-5.63,-0.34,3.10,0.34,0.34,1.38,1.26,4.48,-3.79,-0.23,1.49,1.72,2.64,0
32009,-1.49,0.34,-1.61,-2.41,1.61,2.64,2.07,2.18,2.87,3.22,3.22,0.46,0.34,0.11,3.79,2.07,0
32126,0.23,0.92,-1.03,-0.80,0.11,2.99,2.76,-0.46,1.61,2.64,3.10,1.26,1.72,1.26,3.91,1.38,0
32243,-1.72,0.80,-1.49,-1.15,-0.23,1.61,1.49,0.80,2.64,5.06,3.68,0.80,1.49,1.61,5.98,1.38,0
32359,-0.46,0.23,-1.84,-0.80,1.03,1.95,0.92,1.15,2.76,1.38,2.99,-0.46,1.15,0.46,5.52,1.61,0
32476,-0.92,-1.84,-1.84,-1.72,0.23,1.38,1.61,1.15,2.64,2.07,3.22,0.69,1.38,1.03,4.83,1.72,0
32593,-0.69,-0.23,-1.49,-1.61,-0.23,1.38,1.84,1.26,2.53,2.07,2.76,1.03,1.72,1.26,4.25,0.92,0
32710,-0.46,0.34,-1.95,-1.15,0.34,2.07,1.38,1.03,2.41,2.53,2.53,0.80,1.26,0.92,4.83,2.41,0
32827,-0.57,0.23,-1.61,-1.15,-0.11,1.49,1.26,0.57,2.64,2.53,2.76,0.80,1.03,1.38,5.40,1.84,0
32943,-0.46,-0.46,-1.84,-1.38,0.57,1.84,1.84,0.69,3.33,2.41,3.45,0.11,1.61,1.15,5.40,1.95,0
33060,-0.34,0.23,-1.49,-1.61,0.11,1.49,1.49,-0.11,2.41,2.64,3.22,-0.11,1.38,1.26,4.94,1.84,0
33177,-0.46,-0.46,-1.95,-1.38,0.23,1.95,1.72,0.46,2.41,2.64,3.10,0.00,1.49,1.26,5.40,1.72,0
33294,-0.57,0.34,-1.72,-1.03,0.46,1.49,1.61,0.34,2.64,2.30,2.64,0.46,1.03,0.92,4.83,1.72,0
33411,0.00,0.11,-1.84,-1.03,0.69,1.61,1.72,0.46,2.76,2.07,3.22,0.57,1.49,0.80,5.17,2.30,0
33528,-0.80,-0.11,-1.95,-1.38,0.23,1.61,1.84,0.34,2.53,2.41,2.99,0.23,1.26,1.49,5.40,1.72,0
33644,-0.34,0.11,-1.15,-1.26,-0.23,1.84,2.07,0.92,2.41,2.41,3.10,0.57,1.38,1.03,5.17,1.95,0
33761,-0.34,0.11,-1.95,-1.03,0.11,1.61,1.61,0.46,2.87,2.07,3.22,0.11,1.49,0.92,5.52,2.07,0
33878,-0.69,0.11,-1.72,-1.38,0.11,1.95,1.61,0.11,2.64,2.53,2.76,0.23,1.03,1.38,4.83,1.72,0
33995,-0.11,0.00,-1.72,-1.03,0.23,1.72,1.26,0.34,2.41,1.95,2.87,0.46,1.26,1.26,5.06,3.33,0
34112,-0.57,-0.57,-1.72,-1.38,0.23,1.72,1.61,0.23,2.64,2.53,2.76,0.00,1.61,1.26,5.17,1.95,0
34229,-0.46,0.00,-1.72,-1.38,0.46,1.49,1.84,0.46,2.41,2.76,3.10,0.34,1.49,0.92,5.06,1.72,0
34345,-0.80,0.34,-1.61,-1.38,0.11,1.84,1.72,0.23,2.30,2.18,3.10,0.23,1.15,1.38,4.94,1.84,0
34462,-0.23,-0.46,-1.84,-1.26,0.34,1.84,1.26,0.46,2.64,2.18,3.10,0.46,1.15,0.92,5.17,2.07,0
34579,-0.57,0.00,-1.72,-1.15,0.23,1.95,1.38,0.46,2.64,2.30,2.99,0.46,1.38,0.80,4.94,1.72,0
34696,-0.57,0.11,-1.61,-1.61,0.23,1.49,1.61,0.34,2.53,2.87,2.99,0.23,1.49,0.92,5.29,1.84,0
34813,-0.69,0.00,-1.72,-1.26,0.00,1.72,1.38,0.69,2.53,2.18,3.22,0.57,1.15,1.03,5.17,1.49,0
34930,-0.46,0.23,-1.61,-1.38,0.23,1.61,1.26,0.57,2.53,2.07,2.99,0.57,1.26,1.03,4.71,1.84,0
35046,-0.34,-0.69,-1.95,-1.49,0.34,1.61,1.38,0.69,2.64,2.30,3.10,0.46,1.49,1.49,5.06,1.84,0
